productTitle,originalPrice,price,sold,tagText,price_clean,original_price_clean,has_discount,discount_pct,free_shipping,category,title_length,title_word_count,price_tier,category_encoded,price_tier_encoded,log_price
"Garden Furniture Set 7 PCS, Garden Fire Pit Table Patio Sets, No-Slip Cushions and Waterproof Covers, Garden Furniture Set","$1,484.31",$884.59,8,Free shipping,884.59,1484.31,True,40.403958741772264,1,Table,122,19,Luxury ($300+),9,3,6.78625408955109
"Outdoor Patio Furniture Set, 7 Piece Outdoor Dining Sectional Sofa with Dining Table and Chair, All Weather Wicker Conversation",,$488.66,2,Free shipping,488.66,,False,0.0,1,Chair,127,19,Luxury ($300+),2,3,6.193711272709207
"5 Pieces Patio Furniture Set, Silver Gray PE Wicker Furniture Conversation Sets with Washable Cushions & Glass Coffee Table",,$366.6,0,Free shipping,366.6,,False,0.0,1,Table,123,19,Luxury ($300+),9,3,5.906995390481532
"Sectional Convertible Sofa, L-Shaped 5-Seats Sectional Convertible Sofa",,$805.08,2,Free shipping,805.08,,False,0.0,1,Sofa,71,8,Luxury ($300+),7,3,6.692182993164246
Aluminum Patio Furniture Set 7 Pieces 7 Seat Metal Outdoor Furniture Conversation Set w/45 Propane Gas Fire Pit&Swivels,"$1,076.22",$801.16,6,Free shipping,801.16,1076.22,True,25.557971418483216,1,Other,119,18,Luxury ($300+),5,3,6.68730808921567
"Fremont Bedroom Furniture: Espresso Double Dresser for Bedroom, 6-Drawer Wide Chest of Drawers, Traditional Bedroom Dresser",,$145.87,1,Free shipping,145.87,,False,0.0,1,Bed,123,16,Mid-Range ($50-150),0,1,4.989547841765771
Fluffy White Living Room Chair Modern Cute Floor Ergonomic Living Room Chair Lounge Recliner Meuble Salon Home Furniture,,$276.58,8,Free shipping,276.58,,False,0.0,1,Chair,120,18,Premium ($150-300),2,2,5.626109179927694
"Vanity Desk 35""W,Make Vanity Set with Touch Screen Dimming Mirror,3 Color Lighting Modes,Dressing Table with 3 Sliding Drawers",,$138.08,0,Free shipping,138.08,,False,0.0,1,Table,126,18,Mid-Range ($50-150),9,1,4.935049307139661
"4 Piece Patio Furniture Set, Outdoor Wicker Conversation Sets,Rattan Sectional Sofa w/Coffee Table, for Backyard Garden Poolside",$356.88,$208.13,16,Free shipping,208.13,356.88,True,41.680676978255995,1,Table,128,17,Premium ($150-300),9,2,5.342956068166417
"7 Pieces Patio Furniture Set, Modular Patio Set Wicker Outdoor Sectional Sofa Set PE Rattan Wicker Patio Conversation Set",$656.96,$388.18,23,Free shipping,388.18,656.96,True,40.91268874817341,1,Sofa,121,19,Luxury ($300+),7,3,5.964041961530009
Makeup Table Makeup Vanity With Lights Make Up Table 2 Cabinets & Long Storage Shelf Furniture Bathroom 10 Led Lights White Desk,,$162.46,6,Free shipping,162.46,,False,0.0,1,Table,128,22,Premium ($150-300),9,2,5.096568312087983
2 Drawers Shoe Cabinet Shoe Rack Shoes Organizer Living Room Furniture，Shoes Storage,,$81.15,0,Free shipping,81.15,,False,0.0,1,Cabinet,84,12,Mid-Range ($50-150),1,1,4.408546844483277
LEEGOHOME Wardrobes Closet armario Cloth Bedroom Furniture 85/125/166/207x45x170cm 26mm Steel Pipe Support Storage Household,,$23.37,10,Free shipping,23.37,,False,0.0,1,Bed,124,14,Budget (<$50),0,0,3.193352867637115
"4-piece terrace furniture set, small backyard tavern rocking chairs, double sofa and glass table, garden outdoor dialogue set",,$152,0,Free shipping,152.0,,False,0.0,1,Chair,125,18,Premium ($150-300),2,2,5.030437921392435
39 Inch White Computer Desk With Power Outlet Table Pliante Furniture Room Desk to Study Desks Reading Gaming Office Accessories,,$57.38,41,Free shipping,57.38,,False,0.0,1,Table,128,20,Mid-Range ($50-150),9,1,4.0669733654259685
"Sawhorse SOLID WOOD 50 inch Wide Modern Industrial Console Sofa Entryway Table in Medium Saddle Brown,",,$105.17,0,Free shipping,105.17,,False,0.0,1,Table,102,16,Mid-Range ($50-150),9,1,4.665041583025482
Deep Seating Patio Furniture for Garden Porch Balcony 2 Armchairs with Thick Cushion Outdoor Table Chair Set Sets Freight free,$931.46,$534.25,2,Free shipping,534.25,931.46,True,42.64380649732678,1,Chair,126,20,Luxury ($300+),2,3,6.282733927469792
Acrylic Transparent Coffee Table Nordic Bedroom Simple Living Room Coffee Table Elegant Personality Salontafel Home Furniture,,$146.07,1,Free shipping,146.07,,False,0.0,1,Table,125,16,Mid-Range ($50-150),9,1,4.990908663912222
Kitchen Dining Table with 4 Chairs for Small Space Dinning Tables and Chairs Apartment Chair Dining Room Set Furniture Bedroom,$198.01,$112.81,8,Free shipping,112.81,198.01,True,43.028129892429675,1,Chair,126,20,Mid-Range ($50-150),2,1,4.734530391293799
"Real Relax 2024 Massage Chair of Dual-core S Track, Full Body Massage Recliner of Zero Gravity with APP Control, Black and Gray",,$627.32,1,Free shipping,627.32,,False,0.0,1,Chair,127,22,Luxury ($300+),2,3,6.443049590829699
"9 Piece Outdoor Dining Set, Patio Wicker Furniture Set with Acacia Wood Table Top w/Umbrella Hole, Rattan Dining Table Chairs","$2,497.35",$493.47,4,Free shipping,493.47,2497.35,True,80.24025466995015,1,Chair,125,20,Luxury ($300+),2,3,6.203486481881681
"8-Drawer Fabric Dresser with Shelves, Furniture Storage Tower Cabinet, Organizer for Bedroom,, Easy Pull Fabric Bins(Black Grey)",,$80.1,77,Free shipping,80.1,,False,0.0,1,Bed,128,17,Mid-Range ($50-150),0,1,4.395682961121367
"7 Pieces Patio Dining Set Outdoor Furniture with 6 Stackable Textilene Chairs and Large Table for Yard, Garden, Porch , Grey",$465.93,$268.74,6,Free shipping,268.74,465.93,True,42.321807996909406,1,Chair,124,21,Premium ($150-300),2,2,5.597458532088711
"55'' Sideboard Storage Cabinet with Doors and Shelves - Credenza Storage Cabinet for Office, Bedroom Storage Cabinet,",,$470.5,0,Free shipping,470.5,,False,0.0,1,Bed,117,17,Luxury ($300+),0,3,6.155919102073512
"Patio Furniture Set 4 Piece with Egg Chair and Ice Bucket, Small L Shape Wicker Conversation Sectional Sofa Set",,$456.41,2,Free shipping,456.41,,False,0.0,1,Chair,111,19,Luxury ($300+),2,3,6.125580144051925
"Furniture Set, All-Weather Outdoor U-Shaped Patio Conversation Set, 4 Piece PE Rattan Wicker Small Sectional Patio Sofa Set",,$263.87,1,Free shipping,263.87,,False,0.0,1,Sofa,123,18,Premium ($150-300),7,2,5.579239139581601
"Patio Furniture Sets, 6 Pieces Couch Outdoor Chairs Coffee Table Peacock Blue Anti-Slip Cushions, Outdoor Furniture Sets",,$955.17,6,Free shipping,955.17,,False,0.0,1,Chair,120,17,Luxury ($300+),2,3,6.862935721510323
"Modern TV Stand, Entertainment Cabinet, Media Console with a Natural Oak Wood Finish and Matte Black Accents with Storage Doors",,$199.15,0,Free shipping,199.15,,False,0.0,1,Cabinet,127,20,Premium ($150-300),1,2,5.299067085438582
High Gloss End Table for Bedroom Acrylic Bedside Table Furniture for Room LED Nightstand With 3 Drawers Nightstands Tables Home,,$78.65,3,Free shipping,78.65,,False,0.0,1,Table,127,20,Mid-Range ($50-150),9,1,4.3776420363560575
Floor Style Bookshelf Home Storage Cabinet Jewelry Display Shelf Bookshelf Bedroom Furniture Multifunctional Furniture 조립식옷장,,$31.22,9,Free shipping,31.22,,False,0.0,1,Bed,124,15,Budget (<$50),0,0,3.472587377748828
Living Room Bedside Table for Bedroom Furniture L-Shaped Bedside Table With Drawers Nightstands White LED Nightstand Tables Home,,$73.91,4,Free shipping,73.91,,False,0.0,1,Table,128,18,Mid-Range ($50-150),9,1,4.316287392959792
"Sofa Sectional Sofa with Chaise Longue, Haussmann, 2 Pillows,for Living Room Furniture,L-shaped Faux Leather Sectional Couch Set",,$619.37,0,Free shipping,619.37,,False,0.0,1,Sofa,128,17,Luxury ($300+),7,3,6.4303160742337795
9 Pieces Dining Outdoor Furniture Patio Wicker Rattan Chairs and Tempered Glass Table Sectional Conversation Set,,$357.43,2,Free shipping,357.43,,False,0.0,1,Chair,112,16,Luxury ($300+),2,3,5.88173338295482
Makeup Table Makeup Vanity With Lights Make Up Table 2 Cabinets & Long Storage Shelf Furniture Bathroom 10 Led Lights White Desk,,$157.05,5,Free shipping,157.05,,False,0.0,1,Table,128,22,Premium ($150-300),9,2,5.062911438661627
3/5-Piece Outdoor PE Rattan Furniture Set Patio Black Wicker Conversation Loveseat Sofa Sectional Couch Khaki Cushion outdoor,,$170.58,7,Free shipping,170.58,,False,0.0,1,Sofa,125,17,Premium ($150-300),7,2,5.145049630144819
"Homeiju 3 Tier Entryway Bench, Shoe Storage Bench with Padded Seating & Drawers, 35.5” Metal Entryway Foyer Hallway Bench",,$73.16,0,Free shipping,73.16,,False,0.0,1,Other,121,19,Mid-Range ($50-150),5,1,4.306224921257599
"Sofa Furniture Set with Storage Ottoman, Right Hand Facing Chaise Longue and Cup Holder and Pillow, Dark Grey Sofa",,$474.29,3,Free shipping,474.29,,False,0.0,1,Sofa,114,19,Luxury ($300+),7,3,6.163925144055061
Shintenchi Patio Furniture Sets 3 Pieces Outdoor Sectional Sofa Silver All-Weather Rattan Wicker Sofa Small Conversation Couch,,$381.93,3,Free shipping,381.93,,False,0.0,1,Sofa,126,17,Luxury ($300+),7,3,5.9478522048525875
4 Pieces Patio Furniture Set Outdoor Patio Conversation Sets Poolside Lawn Chairs with Glass Coffee Table Porch Furniture (Grey),,$164.24,2,Free shipping,164.24,,False,0.0,1,Chair,128,19,Premium ($150-300),2,2,5.107398962528563
"Modern Night Stand, End Side Table with Storage Space and Door, Nightstands with Flip Drawers for Living Room,Bedroom,Lou",,$80.26,0,Free shipping,80.26,,False,0.0,1,Table,121,18,Mid-Range ($50-150),9,1,4.397653890559581
"Shintenchi Outdoor Patio Furniture Sets, Wicker Patio sectional Sets 3-Piece, All Weather Wicker Rattan Patio Seating Sofas",,$182.76,4,Free shipping,182.76,,False,0.0,1,Sofa,123,17,Premium ($150-300),7,2,5.213630558380843
2021 New Bean Bag Sofa Bed Pouf No Filling Stuffed Giant Beanbag Ottoman Relax Lounge Chair Tatami Futon Floor Seat Furniture,,$31.17,20,+Shipping: $7.8,31.17,,False,0.0,0,Chair,125,21,Budget (<$50),2,0,3.471034341250935
"4-Piece Modern Aluminum Patio Furniture Sets,Faux Wood Grain Finish Frame Sofa with Removable Extra Thick Cushions and Table",,"$1,052.29",1,Free shipping,1052.29,,False,0.0,1,Table,124,18,Luxury ($300+),9,3,6.9596738778261
"Living Room Sofa with Ottoman, Comfortable Office Upholstered Furniture, Sectional Sofa Modern Deep 3 Seater Couch",,$608.31,0,Free shipping,608.31,,False,0.0,1,Table,114,16,Luxury ($300+),9,3,6.412327169396152
2/3/4/5 layer Nordic Round Bedside Table Mini Cute Storage Cabinet Creative Living Room Sofa Side Table Bedroom Furniture,$53.4,$53.4,21,Free shipping,53.4,53.4,True,0.0,1,Table,121,18,Mid-Range ($50-150),9,1,3.996364153861897
Dressing Table Stool Coffee Table Hallway Waiting Children Tulip Pink Coffee Table Unique Corner Sofa Art Muebles Home Furniture,,$42.47,1,+Shipping: $29.52,42.47,,False,0.0,0,Table,128,19,Budget (<$50),9,0,3.7720710450007005
Nordic Luxury Living Room Sofa Storage Leisure Multifunctional Folding Sofa Bed Bedrooms Sofas Sofa Cama Plegable Furniture Room,,$14.52,8,Free shipping,14.52,,False,0.0,1,Sofa,128,18,Budget (<$50),7,0,2.7421295147550726
"Furniture suppliesYESHOMY Convertible Sectional 3 L-Shaped Couch Soft Seat with Modern Linen Fabric, Small Space Sofas for Livin",,$185.35,0,Free shipping,185.35,,False,0.0,1,Sofa,128,18,Premium ($150-300),7,2,5.227626625925267
"YITAHOME 3-PIECE PATIO FURNITURE SET, OUTDOOR WICKER COMBINATION L-SHAPED SOFA WITH 4 SEATS, WITH CUSHIONS AND COFFEE TABLE",,$267.19,2,Free shipping,267.19,,False,0.0,1,Table,123,18,Premium ($150-300),9,2,5.591695684544697
Vanity Desk With Stool Makeup Vanity Table Set 3 Color Lighting Modes Brightness Adjustable Dressers for Bedroom Furniture Girls,$369.77,$208.46,9,Free shipping,208.46,369.77,True,43.624415177001914,1,Table,128,19,Premium ($150-300),9,2,5.344532790344999
"Nightstand Set of 2 LED Nightstand with 2 Drawers, Bedside Table with Drawers for Bedroom Furniture, Side Bed Table with LED",,$119.49,1,Free shipping,119.49,,False,0.0,1,Table,124,21,Mid-Range ($50-150),9,1,4.791566761935185
4 Cord Holes Home Furniture for Tv Solid Wood Feet Rattan TV Console With 2 Cabinets Entertainment Center With Adjustable Shelf,,$116.94,5,Free shipping,116.94,,False,0.0,1,Table,127,21,Mid-Range ($50-150),9,1,4.770176020572358
Solid Color Velvet Chair Cover Spandex Back Seat Cover Living Room Office Bar Banquet Decoration Furniture Protective Cover,,$9.57,27,Free shipping,9.57,,False,0.0,1,Chair,123,18,Budget (<$50),2,0,2.3580197998821464
"Leasbar 3 Piece Wicker Patio Furniture Set Porch Furniture, Outdoor Bistro Set Patio Chairs with Table & Cushions",,$122.2,10,Free shipping,122.2,,False,0.0,1,Chair,113,18,Mid-Range ($50-150),2,1,4.81380905109942
SureFit Ultimate Stretch Suede 4 Piece T Sofa Slipcover in Cement Furniture Living Room,,$78.87,2,Free shipping,78.87,,False,0.0,1,Sofa,87,14,Mid-Range ($50-150),7,1,4.380400312929297
Make Up Table 43” W Vanity Desk With Lights Mirror and Drawers for Makeup White Furniture for Room Air Dresser Furnitures Light,,$294.46,1,Free shipping,294.46,,False,0.0,1,Table,127,22,Premium ($150-300),9,2,5.688533463893462
Dropshipping 200cm Giant Fur Bean Bag Cover Big Round Soft Fluffy Faux Fur BeanBag Lazy Sofa Bed Cover Living Room Furniture,,$22.24,7,+Shipping: $38.07,22.24,,False,0.0,0,Sofa,124,21,Budget (<$50),7,0,3.1458749319837103
"Garden Furniture 8 Pieces Set with 40"" Fire Pit Outdoor Sofa Sets, Wicker Furniture Set with Coffee Table, Garden Furniture Sets",,$538.08,2,Free shipping,538.08,,False,0.0,1,Table,128,21,Luxury ($300+),9,3,6.289863982900958
Rustic Brown Table Computer Desks Easy to Assemble Laptop Desk Sturdy Reversible Corner Desk With Storage Shelves Furniture Room,,$91.74,30,Free shipping,91.74,,False,0.0,1,Table,128,19,Mid-Range ($50-150),9,1,4.529799878963315
"Sofa Sectional Sofa with Chaise Longue, Haussmann, 2 Pillows,for Living Room Furniture,L-shaped Faux Leather Sectional Couch Set",,$707.04,1,Free shipping,707.04,,False,0.0,1,Sofa,128,17,Luxury ($300+),7,3,6.562500589272956
"Patio Furniture Set 4 Piece Black Rattan Sectional Sofa Conversation Couch Sets, Outdoor PE Wicker Patio Furniture Set 4 Piece",,$366.6,4,Free shipping,366.6,,False,0.0,1,Sofa,126,20,Luxury ($300+),7,3,5.906995390481532
"Redlife Vanity Stool Chair with Storage Faux Fur Makeup Ottoman, Dresser Furniture with Gold Metal Legs for Bedroom & Livingroom",$55.84,$21.92,19,Free shipping,21.92,55.84,True,60.74498567335244,1,Chair,128,20,Budget (<$50),2,0,3.132009891846539
"2 Drawer Nightstand Elegant Bedroom Furniture, Bedside Table with Open Shelf, 23.25""W x 16""D x 28""H, Espresso furniture bedroom",,$105.22,1,Free shipping,105.22,,False,0.0,1,Table,127,19,Mid-Range ($50-150),9,1,4.665512414994253
"Dining Chair Set of 2, Tufted Upholstered Solid Wood Accent Chair with Nail Head and Button, Dining Chair Set",,$131.04,0,Free shipping,131.04,,False,0.0,1,Chair,109,19,Mid-Range ($50-150),2,1,4.883104906984992
"Sofa Bed Reversible Convertible Sleeper Pull Out Couches with Storage Chaise, Linen Fabric Furniture for Living Room, Apartment",,$369.25,1,Free shipping,369.25,,False,0.0,1,Sofa,127,18,Luxury ($300+),7,3,5.914178453147908
Living Room S Shape Inflatable Sofa Chair Cheap Single Designer Sofa Lazy Divano Home Furniture,$66.17,$34.68,79,Free shipping,34.68,66.17,True,47.589542088559774,1,Chair,95,15,Budget (<$50),2,0,3.5745903077118086
Chocolate Cabinet/ Closet 2 Door Wood Wardrobe Bedroom Closet With Clothing Rod Inside Cabinet Wardrobes Home Furniture Cabinets,,$217.19,17,Free shipping,217.19,,False,0.0,1,Bed,128,18,Premium ($150-300),0,2,5.385366242834559
Solid Wood Console Sofa Table with Storage Drawers and Bottom Shelf Entryway Table for Storage Entry Hallway Foyer Sofa,,$227.47,0,Free shipping,227.47,,False,0.0,1,Table,119,19,Premium ($150-300),9,2,5.431404910686392
6 Foot Folding Table In White Speckle Free Shipping Camping Chair Dining Tables Furnitures Home Furniture Desk Room Portable,$105.14,$57.09,11,Free shipping,57.09,105.14,True,45.700970135058014,1,Chair,124,19,Mid-Range ($50-150),2,1,4.061993532004442
Light Luxury Dressing Stool Nordic Minimalist Makeup Chair Bedroom Home with Backrest Makeup Stools Ottomans Bench Furniture,,$33.88,0,+Shipping: $104.89,33.88,,False,0.0,0,Chair,124,17,Budget (<$50),2,0,3.551913599040779
"YITAHOME Patio Furniture Wicker Outdoor Bistro Set, 4-Piece All Weather Patio Furniture Rattan Conversation Loveseat Sets",,$228.12,5,Free shipping,228.12,,False,0.0,1,Other,121,16,Premium ($150-300),5,2,5.434245883772281
7 Drawer Chest - Dressers Storage Cabinets Wooden Dresser Mobile Cabinet with Wheels Room Organizer Rolling Small Drawers,,$63.97,0,Free shipping,63.97,,False,0.0,1,Dresser,121,18,Mid-Range ($50-150),4,1,4.17392562489244
Laptop Desk True Black Oak Finish Small Space Writing Desk With 2 Shelves Table Pliante Furniture Room Desks Computer Reading,,$35.32,22,Free shipping,35.32,,False,0.0,1,Table,125,20,Budget (<$50),9,0,3.5923685537330927
Patio Furniture 4 Pieces Conversation Sets Outdoor Wicker Rattan Chairs Garden Backyard Balcony Porch Poolside loveseat with,,$151.31,26,Free shipping,151.31,,False,0.0,1,Chair,124,17,Premium ($150-300),2,2,5.025917917627413
"Patio Furniture 4 Piece Acacia Wood Outdoor Conversation Sofa Set with Table & Cushions Porch Chairs for Garden, Deck, Backyard",,$301.22,1,Free shipping,301.22,,False,0.0,1,Chair,127,20,Luxury ($300+),2,3,5.711155228985614
Retro Sideboard Glass Door with Curved Line Design Ample Storage Cabinet with Black Handle and Three Adjustable Shelves,,$282.27,0,Free shipping,282.27,,False,0.0,1,Table,119,18,Premium ($150-300),9,2,5.646400506418066
Portable Wardrobes Simple Assembly Storage Closet Cabinet Large Capacity Storage Rack Dustproof Wardrobe Home Bedroom Furniture,$76.28,$35.19,28,Free shipping,35.19,76.28,True,53.867330886208705,1,Table,127,16,Budget (<$50),9,0,3.588782837575651
"Patio Furniture Set 4 Piece with Egg Chair and Ice Bucket, Small L Shape Wicker Conversation Sectional Sofa Set",,$241.04,4,Free shipping,241.04,,False,0.0,1,Chair,111,19,Premium ($150-300),2,2,5.4891030017541205
Kid Step Stool With Non-Slip Pads Living Room Furniture Kid Non-Slip Ottoman Potty Training Stool Children Safety Training Stool,$23.74,$8.25,256,Free shipping,8.25,23.74,True,65.24852569502949,1,Stool,128,19,Budget (<$50),8,0,2.224623551524334
"LostCat Buffet Sideboard,Console Table with Storage,with 4 Drawers and Cabinets,Easy Assmebly for Kitchen,Dining Room",,$194.17,0,Free shipping,194.17,,False,0.0,1,Table,117,14,Premium ($150-300),9,2,5.273870973643111
"Nordic Creative Design Butterfly Chair, Side Table, Corner Table, Living Room Stool, Art-Stool, Bathroom Chair, Home Furniture",,$94.76,8,Free shipping,94.76,,False,0.0,1,Chair,126,17,Mid-Range ($50-150),2,1,4.561845061249718
"Patio Sets Outdoor Space Saving Rattan Chairs with Glass Table, Wicker Furniture Sets Sectional Set with Removeable Cushions",,$335.99,2,Free shipping,335.99,,False,0.0,1,Chair,124,18,Luxury ($300+),2,3,5.820053256321588
Outdoor Swing Chair Canopy Sunshade Swing Top Cover Garden Patio Furniture Dust Cover Courtyard Waterproof And Dustproof Swing,$20.29,$11.37,5,Free shipping,11.37,20.29,True,43.96254312469197,1,Chair,126,18,Budget (<$50),2,0,2.5152741864043966
"3-Piece Faux Leather Sectional Couch, Button Tufted Upholstered Modular Sofas with Chaise Lounge and Storage, Sofas",,$491.34,0,Free shipping,491.34,,False,0.0,1,Sofa,115,16,Luxury ($300+),7,3,6.1991695347330005
